X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Orientation_Index,SigmoidOfAreas,Class
1219,1234,3134228,3134249,118,32,21,12348,78,132,1364,1,0,80,1906,6254,7143,110,4688,100,1,20719,11761,13222,2857,2857,5212,6
1065,1084,3160062,3160080,147,26,24,14121,85,124,1364,1,0,80,4106,5702,9474,139,7308,75,0,21673,12787,12553,-526,-526,5659,6
1065,1088,3203535,3203555,147,43,30,14312,84,124,1364,1,0,80,4047,6804,8696,169,5349,66.67,0,21673,13617,13010,-1304,-1304,7411,6
1065,1080,3232524,3232534,105,21,12,10284,85,111,1362,1,0,80,4141,3000,6667,110,7143,83.33,0,20212,11761,10000,-3333,-3333,2660,6
1063,1083,3257887,3257901,102,27,15,9714,84,116,1362,1,0,80,4097,6357,7000,147,7407,93.33,0,20086,13010,11461,-3000,-3000,4630,6
1061,1085,3326735,3326756,161,44,39,15643,85,124,1362,1,0,80,4067,6806,8750,176,5454,53.85,0,22068,13802,13222,-1250,-1250,7933,6
1057,1084,3373856,3373874,168,44,26,16835,86,125,1364,1,0,80,4106,6543,6667,198,6136,69.23,0,22253,14314,12553,-3333,-3333,7729,6
1060,1080,3402848,3402864,125,29,20,11804,81,108,1364,1,0,80,4164,6094,8000,147,6897,80,0,20969,13010,12041,-2000,-2000,5296,6
1061,1082,3420976,3420988,118,28,16,11084,82,111,1366,1,0,80,4158,5318,5714,154,7500,75,0,20719,13222,10792,-4286,-4286,4170,6
1058,1084,3522485,3522508,196,38,27,19028,84,117,1364,1,0,80,4106,6722,8846,191,6842,85.18,0,22923,14150,13617,-1154,-1154,8778,6
1306,1322,3632953,3632989,308,44,44,29612,82,125,1364,1,0,80,616,4653,4444,117,3636,81.82,1,24885,12041,15563,5556,5556,8612,6
309,342,3744532,3744552,274,46,29,31551,101,133,1364,1,0,80,4531,5849,6061,242,7174,68.97,0,24378,15185,13010,-3939,-3939,9157,6
1059,1080,3787187,3787204,129,40,24,12571,84,124,1364,1,0,80,4164,6387,8095,154,5250,70.83,0,21106,13222,12305,-1905,-1905,5903,6
1087,1103,3814057,3814076,194,28,23,22254,101,132,1364,1,0,80,3827,3618,8421,117,5714,82.61,1,22878,12041,12787,1579,1579,5029,6
1040,1078,3967177,3967197,313,72,35,37460,106,135,1366,1,0,80,4217,5882,5263,278,5278,57.14,0,24955,15798,13010,-4737,-4737,9549,6
1041,1059,3981657,3981677,114,31,24,13292,104,132,1364,1,0,80,4472,6833,9000,132,5806,83.33,1,20569,12553,13010,1000,1000,5951,6
1078,1098,3996148,3996170,152,37,35,17532,100,132,1364,1,0,80,3900,6546,9091,147,5405,62.86,1,21818,13010,13424,909,909,7147,6
1043,1061,4019353,4019368,117,23,17,11880,89,118,1362,1,0,80,4420,5667,8333,132,7826,88.24,0,20682,12553,11761,-1667,-1667,4465,6
1031,1056,4348498,4348516,146,44,28,16861,102,134,1362,1,0,80,4493,6756,7200,184,5682,64.29,0,21644,13979,12553,-2800,-2800,7281,6
1056,1077,4364066,4364076,106,35,22,10747,89,116,1362,1,0,80,4185,4952,4762,154,6000,45.45,0,20253,13222,10000,-5238,-5238,3509,6
1116,1151,4387848,4387862,175,53,32,20658,104,134,1364,1,0,80,3123,6429,4000,257,6604,43.75,0,22430,15441,11461,-6000,-6000,7776,6
1043,1076,4399271,4399296,208,64,49,23267,96,133,1364,1,0,80,4223,7479,7576,242,5156,51.02,0,23181,15185,13979,-2424,-2424,9703,6
1097,1114,4413249,4413282,238,62,41,27036,96,134,1362,1,0,80,3642,5758,5152,125,2742,80.49,1,23766,12305,15185,4848,4848,8488,6
197,263,4458892,4458905,385,72,37,45215,103,135,1364,1,0,80,2889,5513,1970,484,9167,35.14,0,25855,18195,11139,-8030,-8030,9760,6
1103,1122,4474894,4474920,289,57,33,33682,99,134,1366,1,0,80,3573,4150,7308,139,3333,78.79,1,24609,12787,14150,2692,2692,7822,6
1067,1103,4532922,4532948,364,99,60,41956,99,133,1358,1,0,100,3756,6111,7222,265,3636,43.33,0,25611,15563,14150,-2778,-2778,9856,6
659,686,4194670,4194684,169,47,27,20262,107,135,1356,1,0,100,9720,5529,5185,199,5745,51.85,0,22279,14314,11461,-4815,-4815,6236,6
981,992,467888,467902,102,16,14,12417,115,132,1356,0,1,40,5369,3377,7857,81,6875,100,1,20086,10414,11461,2143,2143,2712,6
1120,1145,2530763,2530797,574,35,35,64288,89,126,1358,0,1,40,3137,3247,7353,184,7143,97.14,1,27589,13979,15315,2647,2647,9747,6
550,567,4625112,4625136,194,26,24,21649,99,126,1360,0,1,40,8088,5245,7083,125,6539,100,1,22878,12305,13802,2917,2917,6693,6
758,785,4758137,4758179,780,47,45,84630,77,127,1362,0,1,40,8473,3122,6429,198,5745,93.33,1,28921,14314,16233,3571,3571,9961,6
634,655,5303273,5303295,336,30,25,35912,79,127,1362,0,1,40,9310,2727,9546,154,7000,88,1,25263,13222,13424,454,454,7436,6
1085,1098,5464636,5464649,129,15,13,15121,101,134,1362,0,1,40,3877,2367,10000,95,8667,100,0.5,21106,11139,11139,0,0,2914,6
1134,1145,5798193,5798213,143,20,21,16538,104,134,1362,0,1,40,3187,3500,5500,81,5500,95.24,1,21553,10414,13010,4500,4500,3663,6
576,588,5916473,5916489,141,15,16,15515,99,126,1360,0,1,40,8471,2656,7500,88,8000,100,1,21492,10792,12041,2500,2500,3241,6
1152,1167,6571361,6571375,133,19,14,15524,107,127,1362,0,1,40,2863,3667,9333,110,7895,100,0,21239,11761,11461,-667,-667,3509,6
609,621,6791894,6791907,101,16,13,11579,101,127,1362,0,1,40,8943,3526,9231,88,7500,100,1,20043,10792,11139,769,769,2739,6
701,717,7156447,7156460,147,20,13,16975,104,132,1360,0,1,40,9456,2933,8125,118,8000,100,0,21673,12041,11139,-1875,-1875,3479,6
345,360,7203465,7203481,163,21,16,18644,99,127,1360,0,1,40,5074,3208,9375,110,7143,100,1,22122,11761,12041,625,625,3977,6
651,666,11150448,11150470,238,23,22,25516,78,127,1364,0,1,40,9546,2788,6818,110,6522,100,1,23766,11761,13424,3182,3182,5461,6
889,921,12438460,12438491,699,38,32,79690,78,132,1360,0,1,40,6456,2954,9688,235,8421,96.88,0,28445,15051,14914,-313,-313,9900,6
1094,1124,12806495,12806520,571,37,25,58587,63,127,1362,0,1,40,3495,2387,8333,220,8108,100,0,27566,14771,13979,-1667,-1667,9519,6
6,15,966898,966930,176,25,32,21321,104,141,1358,1,0,70,88,3889,2813,66,3600,100,1,22455,9542,15051,7188,7188,4763,6
14,24,1346926,1346954,142,23,28,18238,100,151,1358,1,0,70,206,4929,3571,74,4348,100,1,21523,10000,14472,6429,6429,4630,6
1122,1134,313348,313360,119,16,12,10350,56,111,1362,1,0,80,3348,1736,10000,88,7500,100,0.5,20756,10792,10792,0,0,2583,6
1321,1332,1554743,1554761,123,20,19,11278,79,108,1362,1,0,80,441,3788,6111,81,5500,94.74,1,20899,10414,12553,3889,3889,3329,6
1161,1170,2520749,2520772,162,14,23,14626,73,124,1360,1,0,80,2794,2174,3913,66,6429,100,1,22095,9542,13617,6087,6087,3464,6
597,614,3674102,3674130,349,27,28,30422,50,124,1362,1,0,200,8766,2668,6071,125,6296,100,1,25428,12305,14472,3929,3929,7610,6
154,166,3755477,3755492,122,13,15,10893,65,111,1364,1,0,200,2258,3222,8000,88,9231,100,1,20864,10792,11761,2000,2000,3068,6
133,149,3778014,3778041,231,25,27,21300,67,124,1364,1,0,200,1950,4653,5926,117,6400,100,1,23636,12041,14314,4074,4074,7037,6
41,60,3824786,3824807,287,27,23,21603,27,110,1362,1,0,200,602,2807,9048,139,7037,91.3,1,24579,12787,13222,952,952,6559,6
68,80,3859251,3859266,143,15,15,12193,56,126,1364,1,0,200,997,2056,8000,88,8000,100,1,21553,10792,11761,2000,2000,3068,6
221,242,3948212,3948253,519,33,41,48309,65,124,1360,1,0,200,3250,3972,5122,154,6364,100,1,27152,13222,16128,4878,4878,9765,6
1111,1121,4032298,4032320,110,20,22,12351,100,127,1354,1,0,200,3442,5000,4545,74,5000,100,1,20414,10000,13424,5454,5454,3663,6
995,1006,4085316,4085344,140,25,28,16076,103,132,1356,1,0,200,5162,5454,3929,81,4400,100,1,21461,10414,14472,6071,6071,5096,6
396,418,4116853,4116868,231,26,16,25096,56,141,1356,1,0,200,5841,3000,6818,162,8461,93.75,0,23636,13424,11761,-3182,-3182,5461,6
604,646,4441757,4441811,1035,67,55,97966,46,125,1356,1,0,200,8909,5436,7778,310,6269,98.18,1,30149,16233,17324,2222,2222,10000,6
1108,1120,2497122,2497138,137,13,16,15672,85,133,1373,0,1,40,3685,2865,7500,87,9231,100,1,21367,10792,12041,2500,2500,3241,6
333,342,764107,764213,525,16,106,57020,95,127,1353,0,1,70,4922,4497,849,66,5625,100,1,27202,9542,20253,9151,9151,9872,7
1269,1296,374730,374925,2463,188,212,296673,42,143,1353,0,1,70,843,5322,1385,200,1436,91.98,1,33915,14314,22900,8615,8615,10000,7
1109,1144,401768,401951,4298,188,189,515942,6,148,1353,0,1,70,3089,3290,1913,259,1862,96.82,1,36333,15441,22624,8087,8087,10000,7
1293,1316,600561,600841,2643,170,285,271889,44,125,1353,0,1,70,547,5896,821,170,1353,98.25,1,34221,13617,24472,9179,9179,10000,7
1252,1264,1229599,1229628,269,22,29,26745,71,125,1353,0,1,70,1316,2270,4138,89,5454,100,1,24297,10792,14624,5862,5862,5757,7
1051,1064,1314158,1314195,375,25,37,38401,48,134,1353,0,1,70,4272,2204,3514,96,5200,100,1,25740,11139,15682,6486,6486,7670,7
317,322,166852,166856,15,5,4,1826,110,135,1694,1,0,143,3743,2500,8000,30,10000,100,0,11761,6990,6021,-2000,-2000,1322,7
39,208,2410802,2410860,5632,286,141,591111,45,125,1356,0,1,40,575,4254,3432,1246,5909,41.14,0,37507,22279,17634,-6568,-6568,10000,7
41,212,2609514,2609580,5951,302,136,617708,38,124,1356,0,1,40,605,4727,3860,1261,5662,48.53,0,37746,22330,18195,-6140,-6140,10000,7
1611,1619,1671950,1671963,69,10,14,5361,63,93,1656,1,0,80,447,3365,6154,48,8000,92.86,1,18389,9031,11139,3846,3846,2105,7
1616,1625,1725137,1725163,138,23,26,8720,48,84,1656,1,0,80,374,4103,3462,54,3913,100,1,21399,9542,14150,6539,6539,3882,7
1613,1622,1752541,1752560,116,17,19,9105,65,94,1658,1,0,80,434,3216,4737,54,5294,100,1,20645,9542,12787,5263,5263,2942,7
1603,1613,1995544,1995586,308,25,42,22991,55,94,1656,1,0,80,519,2667,2381,60,4000,100,1,24885,10000,16233,7619,7619,6868,7
1576,1587,2063540,2063558,116,17,18,9110,64,94,1658,1,0,80,856,4141,6111,66,6471,100,1,20645,10414,12553,3889,3889,3329,7
662,670,266284,266316,152,25,32,17101,101,125,1630,0,1,120,8123,4063,2500,49,3200,100,1,21818,9031,15051,7500,7500,4235,7
556,564,1146657,1146672,108,12,15,11491,87,126,1626,0,1,120,6839,1000,5333,49,6667,100,1,20334,9031,11761,4667,4667,2288,7
1053,1064,701399,701451,352,41,53,39648,92,141,1360,0,1,175,4353,3846,2115,81,2683,98.11,1,25465,10414,17160,7885,7885,8579,7
550,558,1154994,1155025,190,22,31,21326,95,133,1362,0,1,175,8076,2339,2581,59,3636,100,1,22787,9031,14914,7419,7419,4106,7
775,783,1370789,1370812,111,16,23,13374,110,134,1358,0,1,40,8468,3967,3478,59,5000,100,1,20453,9031,13617,6522,6522,3125,7
100,116,1002562,1002587,211,26,28,23894,102,134,1374,0,1,40,1456,4725,6400,116,6154,89.29,1,23243,12041,13979,3600,3600,6574,7
76,111,1012529,1012905,6652,359,392,716869,4,140,1374,0,1,40,1106,4945,931,255,975,95.92,1,38229,15441,25752,9069,9069,10000,7
0,13,159043,159085,253,36,46,35308,127,151,1687,0,1,200,0,5366,3095,77,3611,91.3,1,24031,11139,16233,6905,6905,8355,7
1,18,117422,117551,1125,63,131,140521,101,151,1687,0,1,200,12,4870,1318,101,2698,98.47,1,30512,12305,21106,8682,8682,10000,7
2,11,130760,130780,110,12,20,10340,71,116,1687,0,1,200,24,3889,4500,53,7500,100,1,20414,9542,13010,5500,5500,3068,7
9,18,143523,143544,125,14,21,13987,97,141,1687,0,1,200,107,3386,4286,53,6429,100,1,20969,9542,13222,5714,5714,3197,7
14,24,149048,149070,150,12,22,17566,99,140,1687,0,1,200,166,3182,4545,59,8333,100,1,21761,10000,13424,5454,5454,3663,7
6,17,363701,363718,140,11,17,14533,76,125,1687,0,1,200,71,2513,6471,65,10000,100,1,21461,10414,12305,3529,3529,3168,7
7,19,375592,375611,199,12,19,20323,74,127,1687,0,1,200,83,1272,6316,71,10000,100,1,22989,10792,12787,3684,3684,3787,7
9,18,379740,379759,110,11,19,12881,99,133,1687,0,1,200,107,3567,4737,53,8182,100,1,20414,9542,12787,5263,5263,2942,7
6,14,393457,393488,196,11,31,22532,97,134,1687,0,1,200,71,2097,2581,47,7273,100,1,22923,9031,14914,7419,7419,4106,7
6,17,402394,402418,145,13,24,17419,111,135,1687,0,1,200,71,4508,4583,65,8461,100,1,21614,10414,13802,5417,5417,4366,7
4,13,409986,410023,213,17,37,24476,96,134,1687,0,1,200,47,3604,2432,53,5294,100,1,23284,9542,15682,7568,7568,5511,7
2,10,421204,421233,161,13,29,18711,103,133,1687,0,1,200,24,3060,2759,47,6154,100,1,22068,9031,14624,7241,7241,3850,7
0,12,430948,430980,304,18,32,34142,90,133,1687,0,1,200,0,2083,3750,71,6667,100,1,24829,10792,15051,6250,6250,6330,7
0,11,444148,444169,161,12,21,18047,96,133,1687,0,1,200,0,3030,5238,65,9167,100,1,22068,10414,13222,4762,4762,3834,7
2,8,448681,448720,137,18,39,18013,121,143,1687,0,1,200,24,4145,1539,36,3333,100,1,21367,7782,15911,8461,8461,3882,7
4,12,455227,455253,125,15,26,14353,102,126,1687,0,1,200,47,3990,3077,47,5333,100,1,20969,9031,14150,6923,6923,3479,7
0,8,464503,464538,189,18,35,21380,99,127,1687,0,1,200,0,3250,2286,47,4444,100,1,22765,9031,15441,7714,7714,4630,7
28,36,3213793,3213815,124,16,22,14618,97,141,1658,1,0,100,338,2955,3636,48,5000,100,1,20934,9031,13424,6364,6364,3012,7
25,33,3277804,3277821,91,15,17,10957,105,141,1658,1,0,100,302,3309,4706,48,5333,100,1,19590,9031,12305,5294,5294,2482,7
1343,1351,46714,46725,56,11,11,5729,90,117,1362,1,0,70,161,3636,7273,59,7273,100,1,17482,9031,10414,2727,2727,1934,7
0,4,224005,224035,83,18,31,7446,71,108,1360,1,0,70,0,3083,1333,29,2222,96.77,1,19191,6021,14771,8667,8667,2288,7
2,10,1798872,1798895,131,16,23,12909,81,117,1698,0,1,90,24,2880,3478,47,5000,100,1,21173,9031,13617,6522,6522,3125,7
1273,1283,167280,167335,313,33,58,29386,86,103,1353,0,1,185,1035,4309,1818,74,3030,94.83,1,24955,10000,17404,8182,8182,8391,7
25,34,281358,281513,891,36,155,76438,70,103,1353,0,1,185,369,3613,581,66,2500,100,1,29499,9542,21903,9419,9419,9993,7
1206,1214,308931,308956,134,12,25,14838,100,119,1353,0,1,185,2055,3300,3200,59,6667,100,1,21271,9031,13979,6800,6800,3359,7
71,79,471955,472005,230,22,50,23697,93,118,1353,0,1,185,1050,4250,1600,59,3636,100,1,23617,9031,16990,8400,8400,6574,7
1144,1158,113260,113277,120,26,17,15146,117,140,1372,0,1,40,3119,4958,8235,102,5385,100,1,20792,11461,12305,1765,1765,3945,7
804,817,151240,151265,133,32,25,16759,114,134,1372,0,1,40,8090,5908,5200,95,4063,100,1,21239,11139,13979,4800,4800,5378,7
845,857,189673,189695,103,25,26,13299,122,142,1372,0,1,40,7507,6098,5454,88,4800,84.61,1,20128,10792,13424,4545,4545,4366,7
798,808,225718,225742,170,23,24,21545,118,141,1370,0,1,40,8204,2917,4167,73,4348,100,1,22304,10000,13802,5833,5833,3977,7
1090,1103,255155,255186,168,37,33,21640,119,143,1374,0,1,40,3945,5831,4193,95,3514,93.94,1,22253,11139,14914,5806,5806,6619,7
806,828,300303,300316,125,35,18,16258,118,140,1372,0,1,40,7930,5629,5909,160,6286,72.22,0,20969,13424,11139,-4091,-4091,4729,7
963,974,657468,657502,201,38,35,26197,123,141,1372,0,1,40,5802,4626,3235,80,2895,97.14,1,23032,10414,15315,6765,6765,6173,7
387,396,695980,696006,169,25,26,17587,96,118,1372,0,1,40,5641,2778,3462,66,3600,100,1,22279,9542,14150,6539,6539,3882,7
973,989,707576,707600,150,47,28,19311,120,141,1374,0,1,40,5604,6094,6667,116,3404,85.71,1,21761,12041,13802,3333,3333,6330,7
1020,1034,720705,720720,103,24,17,13577,125,142,1372,0,1,40,4927,5095,9333,102,5833,88.24,1,20128,11461,11761,667,667,3509,7
317,335,732308,732327,146,36,29,18123,114,133,1372,0,1,40,4621,5731,9474,131,5000,65.52,1,21644,12553,12787,526,526,5659,7
1021,1036,754445,754492,294,51,49,39987,127,157,1372,0,1,40,4898,5830,3192,109,2941,95.92,1,24683,11761,16721,6809,6809,9361,7
401,415,762911,762937,198,42,34,24783,118,134,1372,0,1,40,5846,4560,5385,102,3333,76.47,1,22967,11461,14150,4615,4615,6015,7
1082,1095,825488,825519,192,34,32,24530,120,140,1374,0,1,40,4061,5236,4193,95,3823,96.88,1,22833,11139,14914,5806,5806,6619,7
1050,1071,856766,856784,180,33,23,22591,119,135,1376,0,1,40,4433,5238,8571,153,6364,78.26,0,22553,13222,12553,-1429,-1429,6236,7
979,989,891060,891079,107,18,19,12543,110,132,1372,0,1,40,5583,4368,5263,73,5556,100,1,20294,10000,12787,4737,4737,3212,7
346,357,900068,900098,182,29,30,22232,115,133,1370,0,1,40,5051,4485,3667,80,3793,100,1,22601,10414,14771,6333,6333,5461,7
997,1009,920577,920619,264,38,42,30966,106,132,1374,0,1,40,5313,4762,2857,87,3158,100,1,24216,10792,16233,7143,7143,7933,7
357,373,929482,929513,213,42,39,20512,80,118,1374,0,1,40,5196,5706,5161,116,3810,79.49,1,23284,12041,14914,4839,4839,7844,7
373,386,1058240,1058279,308,29,39,37264,113,132,1374,0,1,40,5429,3925,3333,95,4483,100,1,24885,11139,15911,6667,6667,7966,7
365,374,1084192,1084238,265,39,46,26849,88,119,1372,0,1,40,5321,3599,1956,66,2308,100,1,24232,9542,16628,8044,8044,6781,7
357,378,1090984,1091013,229,53,37,27597,111,134,1372,0,1,40,5204,6240,7241,153,3962,78.38,1,23598,13222,14624,2759,2759,8854,7
349,362,1115618,1115654,270,34,38,28445,96,126,1372,0,1,40,5088,4231,3611,95,3823,94.74,1,24314,11139,15563,6389,6389,7512,7
347,364,1124976,1125024,390,51,50,46226,110,127,1372,0,1,40,5058,5221,3542,124,3333,96,1,25911,12305,16812,6458,6458,9685,7
277,292,1151809,1151838,217,32,32,25231,107,126,1376,0,1,40,4026,5012,5172,109,4688,90.63,1,23365,11761,14624,4828,4828,7079,7
827,834,1930709,1930720,56,11,11,6337,97,132,1356,0,1,40,7699,2727,6364,52,6364,100,1,17482,8451,10414,3636,3636,1822,7
1057,1069,114430,114444,114,21,14,12693,90,140,1362,0,1,185,4302,3214,8571,88,5714,100,1,20569,10792,11461,1429,1429,2901,7
1181,1191,210828,210843,99,15,15,10868,92,140,1360,0,1,175,2485,3400,6667,74,6667,100,1,19956,10000,11761,3333,3333,2660,7
1302,1314,165248,165281,244,24,33,23009,66,124,1358,0,1,175,648,3838,3636,88,5000,100,1,23874,10792,15185,6364,6364,6514,7
1281,1289,212793,212803,56,9,10,5712,89,117,1366,0,1,100,1127,3000,8000,59,8889,100,1,17482,9031,10000,2000,2000,1852,7
264,280,1230964,1230988,303,20,24,29885,54,133,1696,0,1,60,3113,2109,6667,94,8000,100,1,24814,12041,13802,3333,3333,6330,7
136,151,1294504,1294539,308,30,35,31689,79,124,1698,0,1,60,1602,4133,4286,88,5000,100,1,24885,11761,15441,5714,5714,8153,7
232,241,1384749,1384772,139,19,23,15080,89,126,1696,0,1,60,2736,3285,3913,53,4737,100,1,21430,9542,13617,6087,6087,3464,7
272,284,226474,226495,187,20,21,13351,49,101,1362,1,0,200,3994,2579,5714,88,6000,100,1,22718,10792,13222,4286,4286,4170,7
235,398,739072,739080,872,165,53,95600,103,119,1387,0,1,40,3389,3313,491,1175,9879,15.09,0,29405,22122,9031,-9509,-9509,9987,7
525,563,1054602,1054610,170,44,15,21321,118,134,1687,0,1,200,6224,4408,2105,225,8636,53.33,0,22304,15798,9031,-7895,-7895,5029,7
916,1142,810184,810291,1753,249,132,202897,101,135,1358,0,1,40,3181,9275,4735,1664,9076,81.06,0,32438,23541,20294,-5265,-5265,10000,7
1063,1072,1915213,1915220,49,9,7,6391,118,141,1358,0,1,50,4212,2222,7778,66,10000,100,0,16902,9542,8451,-2222,-2222,1687,7
77,114,1259448,1259470,383,81,59,39202,96,111,1376,0,1,40,1119,5295,5946,269,4568,37.29,0,25832,15682,13424,-4054,-4054,9681,7
545,583,425925,425936,162,46,27,17260,99,126,1360,0,1,40,8015,6124,2895,279,8261,40.74,0,22095,15798,10414,-7105,-7105,6839,7
449,588,1019477,1019497,1107,155,85,128883,107,126,1353,0,1,70,6637,6018,1439,1027,8968,23.53,0,30442,21430,13010,-8561,-8561,10000,7
781,801,1045940,1045960,178,60,39,22761,120,135,1353,0,1,70,8160,5550,10000,148,3333,51.28,0.5,22504,13010,13010,0,0,6574,7
48,116,548048,548050,131,68,3,16504,54,190,1227,0,1,40,782,368,294,554,10000,66.67,0,21173,18325,3010,-9706,-9706,2482,7
768,918,370947,370955,660,153,61,89110,113,156,1360,1,0,80,6500,4500,533,1103,9804,13.12,0,28195,21761,9031,-9467,-9467,9975,7
505,522,1998060,1998064,29,18,6,3489,116,126,1358,0,1,50,7437,5735,2353,125,9444,66.67,0,14624,12305,6021,-7647,-7647,1734,7
301,340,903475,903521,1228,69,64,124716,55,126,1666,0,1,40,3613,3155,8478,234,5652,71.88,1,30892,15911,16628,1522,1522,9999,7
642,744,942520,942532,536,118,52,61209,106,127,1670,0,1,40,7689,5621,1177,611,8644,23.08,0,27292,20086,10792,-8824,-8824,9979,7
867,1104,949655,949669,1695,247,106,197365,103,132,1668,0,1,40,6763,4891,591,1421,9595,13.21,0,32292,23747,11461,-9409,-9409,10000,7
517,626,982032,982049,955,136,80,104555,99,119,1666,0,1,40,6206,4846,1560,654,8015,21.25,0,29800,20374,12305,-8440,-8440,10000,7
1033,1050,181432,181441,75,28,15,10500,134,149,1664,0,1,40,7380,5098,5294,102,6071,60,0,18751,12305,9542,-4706,-4706,2699,7
647,667,2162587,2162594,62,24,15,5744,82,109,1370,1,0,80,9445,5571,3500,146,8333,46.67,0,17924,13010,8451,-6500,-6500,2532,7
796,822,2182560,2182564,68,26,11,6013,79,101,1370,1,0,80,8000,3462,1539,190,10000,36.36,0,18325,14150,6021,-8461,-8461,2105,7
1037,1055,2195695,2195707,78,29,18,9512,111,135,1370,1,0,80,4599,6389,6667,131,6207,66.67,0,18921,12553,10792,-3333,-3333,3601,7
1019,1035,2224815,2224820,49,17,5,5842,108,140,1366,1,0,80,4846,3875,3125,117,9412,100,0,16902,12041,6990,-6875,-6875,1852,7
1105,1130,2240686,2240690,57,25,8,5917,92,117,1364,1,0,80,3431,4300,1600,183,10000,50,0,17559,13979,6021,-8400,-8400,2061,7
922,941,2253261,2253265,52,19,7,5111,89,110,1360,1,0,80,6162,3158,2105,140,10000,57.14,0,17160,12787,6021,-7895,-7895,1812,7
1137,1154,2265683,2265692,77,25,16,8170,95,119,1356,1,0,80,2979,4967,5294,125,6800,56.25,0,18865,12305,9542,-4706,-4706,2699,7
344,353,2278012,2278020,46,10,8,5003,95,127,1354,1,0,80,5081,3611,8889,66,9000,100,0,16628,9542,9031,-1111,-1111,1773,7
1098,1115,2293200,2293208,59,21,8,6318,97,118,1360,1,0,80,3603,5662,4706,125,8095,100,0,17708,12305,9031,-5294,-5294,2482,7
445,790,4569159,4569177,4307,361,123,361568,64,118,1360,1,0,100,6544,3064,522,2537,9557,14.63,0,36342,25378,12553,-9478,-9478,10000,7
360,998,4601186,4601217,11797,705,225,1290423,78,252,1358,1,0,100,5302,4035,486,4698,9050,13.78,0,40718,28048,14914,-9514,-9514,10000,7
398,966,4615178,4615208,10166,593,166,1096472,78,141,1360,1,0,100,5794,4034,528,4177,9578,18.07,0,40072,27543,14771,-9472,-9472,10000,7
1163,1205,4639384,4639402,359,79,49,50750,130,158,1360,1,0,100,2279,5251,4286,309,5317,36.74,0,25551,16233,12553,-5714,-5714,9537,7
452,922,4652868,4652894,6670,501,171,724380,85,134,1356,1,0,100,6401,4542,553,3466,9381,15.21,0,38241,26721,14150,-9447,-9447,10000,7
779,923,4662945,4662964,981,187,105,111196,97,134,1360,1,0,100,6427,6414,1319,1059,7700,18.1,0,29917,21584,12787,-8681,-8681,10000,7
719,927,4689395,4689414,1535,239,120,173468,97,132,1358,1,0,100,6348,6116,913,1532,8703,15.83,0,31861,23181,12787,-9086,-9086,10000,7
59,1245,4712084,4712115,15775,1275,276,1689009,61,135,1354,1,0,100,872,5709,261,8759,9302,11.23,0,41980,30741,14914,-9739,-9739,10000,7
