Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4
78208,1085393,428263342.3,236070838.4,181413064.5,834354513,79877,315559056.8,729661143,979105375,834232320,736834152,5475953,995677,542924568,984936097
78210,1053777,399787531,250344532.4,159694932.1,779667326,78946,315563091.6,803654000,990677172,885064088,789326998,5111719,1223981,623037109,994958689
78223,1092091,418925728.6,240393998.9,174266300.5,818971348,79721,315589316.8,729910048,981209468,824188738,753329995,5355531,1063955,567506081,988971852
78297,1070184,423836175.8,236345042.3,179329412.4,830087602,78943,315738557.4,782852572,991816881,859088843,744954243,5413185,1028374,554956824,995200812
78300,1091040,423921467.2,238201655.4,177967473.2,827204875,79523,315744606.2,790845184,984620802,826590253,744818629,5414067,1027793,554754791,987283084
78301,1086584,426098523.5,236711627.7,180007432.5,831494746,79580,315746622.5,770876405,983928123,833394368,741017875,5441802,1012132,549107491,988434297
78307,1078206,423361623.9,237520250.1,178242328.3,827792783,79326,315758719.6,781600591,987154275,846461017,745836896,5406434,1031968,556272676,991513369
78403,1078803,413649435.3,243297963.6,170017631.6,808734198,79203,315952211.6,695382623,989899372,846560993,763816374,5275939,1107734,583415453,991909135
78419,1078779,424169585.2,237920179.1,178282307.5,827878036,79787,315984448.8,736840622,982854350,846771430,744948388,5409015,1027549,554948101,989374280
78466,1069117,418902484,240253401.3,174358607.1,819184123,79269,316079126.4,781222620,989869937,862662476,754541065,5338650,1067438,569332219,992679726
78501,1086368,424292082,239260932.9,177334459.5,825838849,80138,316149612.5,768021367,979572737,835855345,745122584,5404926,1027733,555207665,984574512
78522,1076493,430966628.3,233047703,184926357.5,841179628,79158,316191896.7,816101272,991965436,851488519,733680698,5488483,980981,538287367,995435220
78565,1106256,429933491.9,236482131.7,181803795.8,835135992,80656,316278460.9,778033056,974075084,806729058,735645087,5472329,988611,541173694,983874317
78575,1085348,413427425.2,243285892.6,169934812.4,808525645,79341,316298588.7,811172135,990345471,838216553,765064361,5261564,1111953,585323476,994668351
78575,1082541,427956788.6,237191141.7,180426969.4,832356331,79990,316298588.7,763101158,982310289,842569135,739090014,5446475,1002501,546254048,985589624
78602,1070319,408272277.9,248881272.6,164042988.7,792712018,80518,316352927.4,746457740,976204079,862217813,774857723,5194172,1155005,600404490,984921470
78653,1077393,411932284.4,244733860.9,168318467.6,804382423,79673,316455541.8,681367708,987197670,851484717,768222239,5237337,1125221,590165408,993357372
78654,1071536,413299098.4,244978922,168708024,805393848,79570,316457553.5,701222285,988488124,860829507,765686532,5254648,1114108,586275866,989094428
78675,1097153,435265432.4,233328997.2,186545794.8,844178995,80325,316499796.5,645384893,979458450,821319673,727142045,5532449,954057,528735553,986333940
78695,1086614,415867557.9,243890563.3,170514001.1,809976666,80290,316540022.7,761508017,980134512,837541646,761155846,5284549,1094163,579358221,987886884
78718,1091648,432709182.4,234399275.5,184603464.1,840570835,79995,316586276.5,674793194,984036502,830077551,731637528,5496953,971596,535293472,988170293
78720,1086768,429918017.2,237367780.6,181118943.8,833762433,80443,316590298.3,752725186,978581107,837570293,736396907,5461357,990668,542280405,982172542
78807,1088885,426786786.1,237688970.9,179556832,830561625,80316,316765195.1,711999928,981211714,835238739,742209472,5415595,1013752,550874900,989133519
78818,1080687,421839048.8,239459529,176162982.8,823265752,79855,316787301.6,753878527,987013963,848077263,750967229,5352065,1049990,563951779,993474275
78837,1093551,421060698.1,242830602.8,173396883.8,816947790,80747,316825481.9,663784321,976345870,828441544,752446104,5340902,1056078,566175140,981730049
78838,1101545,439598770.6,230806897,190461713.4,851077610,79863,316827491.3,754921863,987165521,816471398,720719694,5575976,928039,519436877,989328376
78843,1090744,420524911.5,243246494.4,172880152.9,815728197,80669,316837537.9,754557896,977364291,832774349,753433457,5333700,1060200,567661974,981374890
78844,1086074,411130372.5,246751853.6,166616933.8,799865650,80130,316839547.2,680463976,983951079,839962078,770654684,5214479,1134567,593908642,989552368
78865,1075999,414047043.3,244983272.4,169010332.5,806173066,79578,316881739.3,741937608,991040237,855993440,765327864,5250073,1111054,585726740,989938710
78877,1092370,416444269.6,242358630.9,171829766.5,813209294,79650,316905846.5,738134007,990295041,830655068,760980207,5279667,1092144,579090876,995050499
78930,1079255,417604549.5,242072082.4,172512478.7,814852603,79874,317012298.3,784483273,988181386,851537598,759120797,5290822,1083793,576264384,994127972
78934,1118223,432372892.9,236101446.3,183130133.1,837746213,80988,317020330.9,772612930,974638218,793262883,733210468,5477651,976537,537597590,984503181
78948,1073958,420850342.4,240709066.3,174837761.1,820282333,79816,317048443.6,721546406,989124987,860154373,753351992,5330728,1059151,567539223,992272871
78951,1107357,432465771.5,236105693.5,183166176.6,837816244,80711,317054467.4,742034625,978193803,809081346,733131934,5477648,976118,537482432,984486021
78976,1093472,428341766.7,237739538.4,180172709,831834992,80454,317104661.4,750265998,981629254,830022116,740307591,5423695,1004902,548055329,987446133
78992,1106050,437395667.9,232027229.5,188510490.3,847700920,79915,317136781.4,649872480,988450228,811415788,725056979,5537215,943973,525707622,991014016
78993,1097334,444301052.1,228883965.1,194116286,857096958,79954,317138788.8,803509307,987980589,824367384,713792568,5624562,900651,509499830,989022146
79004,1056779,407190073.9,248151062.9,164089595,792845135,79534,317160869.3,808754581,993336183,888977144,778901279,5154044,1170193,606687202,995510572
79018,1096431,424823774.9,238388878.9,178206205.3,827715696,80014,317188969.5,820710428,987552178,825987139,746636578,5376291,1030622,557466179,993439324
79031,1088647,439224640.2,232952620.3,188546769.6,847764786,80928,317215060.3,708721931,976559411,837979088,722215994,5557625,932690,521595943,983452300
79053,1067951,414148278.9,244868285,169131040.8,806482823,80109,317259209.1,809927770,986817961,871014864,766052221,5238869,1112886,586836006,992521844
79053,1073509,412742617.8,245787772.2,167926424.5,803356128,80261,317259209.1,794502513,984949104,862019004,768661135,5221087,1124295,590839940,992176387
79077,1100848,434831930.1,235206919.1,184872082.8,841077551,80926,317307364.4,817003998,977151966,819983915,729724159,5498842,961803,532497348,984438937
79101,1088630,417479494.7,243390766,171526431.1,812471774,80327,317355512.4,688002296,984737386,838747505,760170299,5277803,1087118,577858884,991180720
79101,1086698,419859991.8,242908886.6,172846698.9,815648798,80579,317355512.4,808654849,981657752,841732512,755860331,5307897,1068731,571324840,987516126
79102,1069854,428947334.8,236944524.9,181032811.4,833588417,79847,317357518.4,826372203,990669656,868456957,739851941,5422712,1002249,547380895,990939023
79107,1064494,396757547,256346258.3,154774073.8,763250194,80800,317367548.2,758812865,979047030,877280232,799902990,5015454,1266600,639844794,990313853
79147,1072470,408181227.4,250230388.7,163122165,790053831,80996,317447775.6,742996883,977171712,864717039,777712825,5157255,1163792,604837239,986623598
79161,1074238,419017159.1,242553202.9,172752680.3,815425368,80292,317475850.4,770048638,985913914,862025501,757667899,5293227,1076009,574060645,991705150
79187,1066901,416007245.2,243947281.9,170531617.3,810020527,79761,317527982.7,814932592,992803500,874209476,763275127,5253479,1099895,582588919,993498306
79196,1071839,414832617.2,243915009.9,170072607.4,808872439,79962,317546026.6,751841726,990420450,866271448,765479891,5238050,1109391,585959463,996556538
79229,1080918,415008284.3,245424013.1,169098483.5,806399352,80505,317612178.4,774007933,984150053,852135269,765315273,5238086,1108444,585707467,990422445
79236,1091724,421878272.6,239861270.4,175884281.8,822644812,80255,317626208.9,665066309,987302972,835423508,752885914,5324326,1055264,566837199,996977537
79261,1080206,419318705,243206956.4,172412299,814612896,80793,317676312.5,827808414,981037961,853603606,757601101,5290353,1075045,573959428,989576646
79263,1095565,420607099.4,241940879.4,173847057.4,817999979,80605,317680320.5,733814748,983350909,829858546,755289963,5306475,1065223,570462928,991733014
79274,1060880,406777634.8,250086615,162654700.5,788683581,80125,317702363.3,816659971,989379095,885132143,781022200,5131287,1177768,609995677,992186642
79284,1086497,421444021.2,242564643.1,173745033.8,817762355,80787,317722400.9,690627178,981395522,843992046,753889924,5315625,1059170,568350017,987479929
79295,1067768,409308396.8,248043942.2,165014470.1,795458960,80278,317744440.9,810687850,987755051,873980745,776295926,5161844,1156362,602635365,994435553
79319,1078159,420141999.2,242072246.8,173560581.5,817331505,80092,317792522.6,738400670,990348599,857475005,756393132,5296865,1069520,572130570,992993144
79337,1098328,428718230.9,237545763.3,180478163.4,832460994,80444,317828579.2,682292742,986238874,826459408,741346078,5403762,1006839,549594008,991897172
79351,1093333,431313919.8,236302708.9,182526015.8,836565380,80084,317856620.4,824717303,990847111,834175355,736949599,5435520,988945,543094712,991289140
79363,1088187,412543088.2,245959520.7,167728042,802833552,80202,317880653.7,753942468,989538914,842210931,770539279,5198179,1130343,593730780,995853013
79392,1092181,417060032,245778180,169689608.8,807906071,80913,317938726.7,804083617,981202032,836367931,762333243,5253175,1094412,581151973,986154510
79463,1068778,412614975.3,246972613.3,167069121.4,801081973,80593,318080860.7,814170082,985978931,874177874,770890248,5192542,1131176,594271775,992844633
79498,1079978,431537979.9,236853146.2,182196431.3,835915491,80325,318150903.4,753378442,989704326,856517517,737248905,5428287,989234,543535949,990303101
79501,1086552,418228289.7,243725601,171598013.5,812646230,80789,318156906.3,733404059,984057236,846216374,760725456,5260667,1086757,578703219,993043228
79501,1079209,424238935.2,241891268.8,175384145.6,821521897,80911,318156906.3,770179416,982573445,857770959,749947447,5336272,1041216,562421173,986397569
79535,1111194,418073266,247102286.2,169190367.5,806634778,81919,318224931.8,719877991,970898082,809446918,761170249,5256469,1088431,579380147,980255400
79587,1076521,427508251.9,239020647.1,178858294,829098993,80645,318328942.5,724519336,986880774,862992430,744614732,5371584,1018612,554451099,991681778
79603,1099178,429928757.1,237479994.3,181037884.2,833598674,80366,318360939,765825829,990505935,827948349,740496963,5400911,1001705,548335753,992695445
79609,1075371,413333493.4,247959032.1,166694267.9,800074501,80885,318372936.8,724877987,984224516,865078247,770256807,5192045,1127354,593295549,988989672
79616,1073247,413952280.8,247406881.5,167316397.3,801742170,80746,318386933.8,740972377,986005499,868582054,769139219,5199360,1122405,591575137,989802207
79627,1087128,412880893.7,246931618,167204547.2,801443974,80395,318408927.7,813799236,990447167,846659634,771188332,5185187,1131321,594731443,994418017
79634,1074550,415756149,245738903.4,169186133.4,806623939,80475,318422923,782982322,989549550,866672742,765888668,5220837,1108109,586585451,992421244
79671,1092549,441195184.5,232846934.5,189478631.3,849391054,81249,318496888.2,704143319,980578223,838741795,721895658,5537714,927701,521133341,987436322
79678,1099690,430606332.6,236761106.3,181873762.7,835275320,80370,318510879.6,757395437,991389822,827956913,739679971,5404332,997923,547126460,995079479
79681,1063993,415282545,245756564.6,168981262.3,806098350,80392,318516875.8,763271836,991155836,884478129,766988354,5211814,1112561,588271136,994067991
79702,1118025,432034394.8,240966800.5,179292082.5,830009594,82207,318558845.7,788441754,969528142,801264781,737346030,5420622,988358,543679168,974773702
79709,1078396,410602869.7,251084561.9,163531706.9,791242724,80895,318572834.5,797536621,985339020,861312377,775866069,5151274,1151440,601968157,984408802
79761,1088061,414310285.1,246633845.3,167985981.2,803512584,80464,318676731.7,805845743,991263174,846630610,769174078,5194397,1121537,591628763,993853383
79763,1088402,427443304,242788526.3,176055809,823027376,82134,318680727.1,683159752,971132540,846121405,745550870,5358917,1021330,555846099,978599347
79765,1085663,420869490.5,243205560.1,173050932.9,816132684,80680,318684722.4,812502547,988658899,850417443,757205570,5276368,1069966,573360275,992205305
79795,1099679,421206000.2,243319014,173108543.1,816268817,81264,318744646.2,665923923,981923115,829189282,756742891,5278601,1067805,572659803,991323041
79796,1110388,431547632.9,238290287.6,181101645.9,833727508,81173,318746643.5,687517232,983036231,813282573,738612888,5408136,992876,545548998,987998215
79818,1089842,426534152,241039652.9,176956009.9,825014062,81339,318790580.1,807637434,981300483,844468830,747397550,5343834,1028583,558603098,988481753
79824,1132927,442807460.8,233411342.7,189711200.7,849792717,81949,318802561.8,744786661,974069238,781518920,719957521,5547297,919367,518338832,983346822
79866,1106470,430939923.9,239504320.3,179929916.7,831334796,81633,318886421,787648672,978354342,819770925,739978831,5395787,997957,547568670,985239851
79896,1057845,399766059.3,255220024.3,156635851.9,769685330,80538,318946306.9,790110759,992028608,897203224,797832381,5003580,1250568,636536508,997044382
79900,1111113,438898298.3,237311493.9,184946077,841216691,82726,318954290.8,755526978,965839035,813280175,726715715,5493095,945051,528115731,976729327
79902,1076130,424741243,241484886.6,175887298.4,822651551,81032,318958282.7,823265159,986054892,867037810,750947284,5315777,1042760,563921823,991866859
79935,1082248,412113712.9,248781411.6,165652936.1,797232966,80637,319024141.7,786142801,991294319,857616760,774116783,5155610,1142052,599256794,992686474
79937,1075507,419973788.5,244189657.1,171986722.7,813589120,80740,319028132.8,812929667,990054496,868422819,759638200,5253810,1079149,577050195,992449719
80009,1108480,433913318.9,236968425.9,183110183.3,837707431,81004,319171776.2,657644254,987716656,818263130,735565751,5423306,979332,541056974,990730416
