Bidder_Tendency,Bidding_Ratio,Successive_Outbidding,Last_Bidding,Auction_Bids,Starting_Price_Average,Early_Bidding,Winning_Ratio,Auction_Duration,Class
47619048,166666.667,0,442785494,0,0,4427.85494,88888.8889,3,0
250000000,66666.667,0,1041667,0,993592.814,10.41667,0,1,0
8695652,38461.538,0,3688789683,307692.308,0,36887.89683,0,7,0
28571429,66666.667,0,1034375000,0,993592.814,10343.75,0,1,0
142857143,192307.692,0,7052050265,307692.308,0,13336.14418,100000,7,0
38461538,38461.538,0,6063657407,307692.308,0,60636.57407,0,7,0
61855670,230769.231,100,8442311508,307692.308,0,60054.06746,75000,7,1
217687075,524590.164,100,9500843254,704918.033,993592.814,90746.52778,81250,7,1
35087719,68965.517,0,7805902778,379310.345,999935.281,68598.61111,0,5,0
200000000,66666.667,0,580753968,0,0,5807.53968,0,7,0
66666667,133333.333,0,2239699074,0,0,12048.11508,100000,7,0
40983607,333333.333,0,4047701720,0,0,40145.66799,90000,7,0
18518519,34482.759,0,9849074074,379310.345,999935.281,98490.74074,0,5,0
272727273,103448.276,50,9938287037,379310.345,999935.281,99374.30556,100000,5,1
666666667,206896.552,50,9985370370,379310.345,999935.281,99851.85185,100000,5,1
55555556,34482.759,0,9981712963,379310.345,999935.281,99817.12963,0,5,0
347826087,470588.235,100,2773418210,0,0,193.67284,100000,3,1
27210884,235294.118,0,4087654321,0,0,33289.35185,81250,3,0
16129032,58823.529,0,3686265432,0,0,36862.65432,0,3,0
16129032,16393.443,0,9837979497,704918.033,993592.814,98379.79497,0,7,0
200000000,111111.111,0,550578704,0,0,5505.78704,66666.6667,1,0
333333333,222222.222,0,9757986111,0,0,97570.60185,100000,1,0
38461538,111111.111,0,9795254630,0,0,97952.5463,93333.3333,1,0
83333333,142857.143,0,2680985450,0,0,26809.8545,100000,7,0
166666667,142857.143,0,9854100529,0,0,98541.00529,100000,7,0
37037037,32786.885,0,9034837963,704918.033,993592.814,90348.37963,0,7,0
88888889,173913.043,0,8854166667,217391.304,993592.814,88510.41667,83333.3333,1,0
62500000,86956.522,0,9688773148,217391.304,993592.814,96877.31481,0,1,0
10416667,43478.261,0,9980324074,217391.304,993592.814,99803.24074,0,1,0
142857143,32258.065,0,9579097222,419354.839,999935.281,95790.97222,0,5,0
15384615,47619.048,0,115741,142857.143,993592.814,1.15741,0,1,0
83333333,111111.111,0,8153356481,0,999935.281,81527.77778,84210.5263,1,0
100000000,55555.556,0,8195486111,0,999935.281,81954.86111,0,1,0
250000000,55555.556,0,9381597222,0,999935.281,93815.97222,0,1,0
40000000,100000,0,9913692130,0,993528.095,99136.9213,94444.4444,10,0
166666667,200000,0,48148148,0,0,481.48148,66666.6667,3,0
25000000,41666.667,0,3482523148,250000,0,34825.23148,0,1,0
76923077,208333.333,50,8185532407,250000,0,6211.80556,91666.6667,1,1
86956522,62500,0,245648148,437500,993592.814,2.5463,0,5,0
600000000,93750,0,3580138889,437500,993592.814,19948.14815,0,5,0
142857143,125000,0,131134259,0,993592.814,1275.46296,85714.2857,1,0
58823529,62500,0,289699074,0,993592.814,2896.99074,0,1,0
500000000,125000,0,2679745370,0,993592.814,26797.4537,100000,1,0
375000000,375000,100,4464236111,0,993592.814,17534.72222,87500,1,1
250000000,250000,100,5939814815,0,993592.814,59387.73148,100000,1,1
90909091,166666.667,0,7322638889,0,0,73226.38889,100000,5,0
76923077,166666.667,0,9568796296,0,0,95687.96296,77777.7778,5,0
166666667,166666.667,0,8223287037,0,0,82232.87037,100000,5,0
500000000,176470.588,0,294775132,0,993592.814,862.10317,100000,7,0
90909091,166666.667,0,8779861111,0,999935.281,4231.48148,86666.6667,1,0
0,43478.261,0,7115702160,217391.304,993592.814,71157.02161,0,3,0
222222222,86956.522,0,355516975,217391.304,993592.814,3547.0679,0,3,0
66666667,43478.261,0,680054012,217391.304,993592.814,6800.54012,0,3,0
1000000000,86956.522,0,9349614198,217391.304,993592.814,93492.28395,0,3,0
29850746,117647.059,0,3809953704,0,999935.281,38099.53704,88000,7,0
71428571,142857.143,0,810185,0,0,8.10185,71428.5714,7,0
500000000,285714.286,0,6023677249,0,0,60236.77249,100000,7,0
71428571,166666.667,0,283052249,0,0,13.39286,90000,7,0
18867925,31250,0,9873773148,437500,993592.814,98737.73148,0,5,0
55555556,90909.091,0,810185,0,0,8.10185,0,1,0
26666667,181818.182,0,2430556,0,0,24.30556,89189.1892,1,0
600000000,176470.588,0,168501984,0,999935.281,838.62434,66666.6667,7,0
22727273,58823.529,0,9598230820,0,993592.814,95982.3082,0,7,0
384615385,294117.647,100,4627992725,0,993592.814,46278.10847,100000,7,1
13333333,66666.667,0,31084656,0,0,310.84656,0,7,0
200000000,66666.667,0,2272982804,0,0,22729.82804,0,7,0
0,55555.556,0,7066468254,0,0,70664.68254,0,7,0
16666667,55555.556,0,6622420635,0,0,66224.20635,0,7,0
90909091,111111.111,0,8400264550,0,0,84001.81878,92857.1429,7,0
200000000,76923.077,0,5622685185,0,999935.281,56226.85185,0,1,0
21739130,50000,0,9599768519,100000,999935.281,95997.68519,0,1,0
200000000,58823.529,0,1758529618,0,993592.814,17585.29618,0,3,0
33333333,90909.091,0,1946990741,0,0,19469.90741,0,7,0
111111111,58823.529,0,2774861208,0,993592.814,27748.61208,0,3,0
166666667,600000,50,261904762,0,0,0.33069,66666.6667,7,1
8196721,58823.529,0,3510267881,0,993592.814,35102.67881,0,3,0
14925373,18867.925,0,9918816138,660377.358,993592.814,99188.16138,0,7,0
41666667,37735.849,0,432916667,660377.358,999935.281,4227.5463,0,5,0
3021148,21739.13,0,3168634259,608695.652,993592.814,31686.34259,0,1,0
0,21739.13,0,2412962963,608695.652,993592.814,24129.62963,0,1,0
34482759,21739.13,0,2845949074,608695.652,993592.814,28459.49074,0,1,0
161290323,500000,0,9252959656,0,0,6422.12302,85714.2857,7,0
25974026,74074.074,0,9972129630,333333.333,546966.67,99540.0463,0,5,0
90909091,200000,0,554398148,0,0,5543.98148,83333.3333,7,0
58823529,200000,0,2474669312,0,0,24746.69312,60000,7,0
120000000,56603.774,0,3436276455,660377.358,993592.814,23106.81217,0,7,0
90909091,18867.925,0,2370949074,660377.358,993592.814,23709.49074,0,7,0
25641026,18867.925,0,2980009921,660377.358,993592.814,29800.09921,0,7,0
8695652,18867.925,0,5701967593,660377.358,993592.814,57019.67593,0,7,0
142857143,23255.814,0,8458657407,581395.349,993592.814,84586.57407,0,5,0
300000000,279069.767,100,8867407407,581395.349,993592.814,88672.91667,100000,5,1
142857143,21739.13,0,684837963,608695.652,993592.814,6848.37963,0,1,0
45454545,18867.925,0,707870370,660377.358,999935.281,7078.7037,0,5,0
333333333,18867.925,0,905648148,660377.358,999935.281,9056.48148,0,5,0
1000000000,113207.547,0,753703704,660377.358,999935.281,3726.38889,100000,5,0
142857143,37735.849,0,923379630,660377.358,999935.281,9232.17593,0,5,0
280000000,132075.472,50,1896851852,660377.358,999935.281,15694.44444,80000,5,0
125000000,108695.652,0,9689004630,608695.652,993592.814,78826.38889,100000,1,0
375000000,65217.391,0,7926388889,608695.652,993592.814,79263.88889,0,1,0
90909091,23255.814,0,9641319444,581395.349,993592.814,96413.19444,0,5,0
20408163,18867.925,0,43733466,660377.358,993592.814,437.33466,0,7,0
90909091,46511.628,0,1832708333,581395.349,993592.814,7203.00926,0,5,0
62500000,37037.037,0,6788773148,333333.333,999935.281,67887.73148,0,1,0
300000000,333333.333,0,9972453704,333333.333,999935.281,27311.34259,63636.3636,1,0
142857143,83333.333,0,6339897487,0,0,63398.97487,0,7,0
235294118,72727.273,0,2290343915,672727.273,993592.814,446.42857,0,7,0
32786885,166666.667,0,7614897487,0,0,76148.97487,83333.3333,7,0
0,35714.286,0,4839853395,357142.857,993592.814,48398.53395,0,3,0
666666667,142857.143,0,8607600309,357142.857,993592.814,19212.96296,100000,3,0
83333333,107142.857,0,6457253086,357142.857,993592.814,64570.98765,81818.1818,3,0
57142857,250000,0,9353101852,0,0,93523.61111,91666.6667,5,0
500000000,35714.286,0,6522800926,357142.857,993592.814,65228.00926,0,3,0
55555556,133333.333,0,9560185185,0,0,95598.37963,81818.1818,1,0
28571429,66666.667,0,9685532407,0,0,96855.32407,0,1,0
10416667,18181.818,0,9983349868,672727.273,993592.814,99833.49868,0,7,0
142857143,58823.529,0,2652546296,788235.294,993592.814,26519.67593,0,3,0
200000000,11764.706,0,3436882716,788235.294,993592.814,34368.82716,0,3,0
34482759,166666.667,0,9886458333,0,993592.814,98861.11111,94736.8421,3,0
11627907,25641.026,0,1909942130,538461.538,999935.281,19099.4213,0,10,0
12345679,25641.026,0,6379027778,538461.538,999935.281,63790.27778,0,10,0
400000000,51282.051,0,4257268519,538461.538,999935.281,42570.02315,0,10,0
22222222,25641.026,0,7680543981,538461.538,999935.281,76805.43981,0,10,0
666666667,181818.182,100,386160714,672727.273,993592.814,3378.30688,50000,7,1
74074074,36363.636,0,3987929894,672727.273,993592.814,39879.29894,0,7,0
125000000,83333.333,0,9945216049,0,993592.814,99452.16049,0,3,0
43478261,83333.333,0,9979436728,0,993592.814,99794.36728,0,3,0
8695652,11764.706,0,8692080026,788235.294,993592.814,86920.80026,0,7,0
18867925,52631.579,0,1461970899,52631.579,993592.814,14619.70899,0,7,0
250000000,11764.706,0,8941369048,788235.294,993592.814,89413.69048,0,7,0
14925373,52631.579,0,2702331349,52631.579,993592.814,27023.31349,0,7,0
136363636,157894.737,50,2705274471,52631.579,993592.814,27049.60317,75000,7,1
380000000,223529.412,50,7147376543,788235.294,993592.814,71384.64506,100000,3,0
66666667,11764.706,0,7563194444,788235.294,993592.814,75631.94444,0,3,0
76923077,11764.706,0,7735069444,788235.294,993592.814,77350.69444,0,3,0
500000000,35294.118,0,8918827160,788235.294,993592.814,84676.69753,0,3,0
777777778,368421.053,100,4562466931,52631.579,993592.814,45616.89815,100000,7,1
17241379,11764.706,0,6823572531,788235.294,993592.814,68235.72531,0,3,0
66666667,555555.556,0,5684351852,0,0,149.07407,93333.3333,5,0
105263158,222222.222,0,1595902778,0,0,5946.52778,100000,5,0
35087719,117647.059,0,6825958995,0,993528.095,1663.35979,79310.3448,7,0
400000000,117647.059,0,1417642196,0,993528.095,14176.42196,100000,7,0
166666667,58823.529,0,3156729497,0,993528.095,31567.29497,0,7,0
22727273,40000,0,7556404321,280000,999935.281,75564.04321,0,3,0
944444444,680000,100,9857214506,280000,999935.281,72063.27161,50000,3,1
11764706,125000,0,115741,0,0,1.15741,93548.3871,5,0
15384615,125000,0,1574074,0,0,15.74074,78260.8696,5,0
18518519,125000,0,81365741,0,0,813.65741,80645.1613,5,0
222222222,250000,0,150000000,0,0,2.08333,60000,5,0
50000000,125000,0,160902778,0,0,1609.02778,93333.3333,5,0
250000000,125000,0,337291667,0,0,3372.91667,100000,5,0
142857143,125000,0,4106550926,0,0,41065.50926,75000,5,0
20000000,58823.529,0,9668419312,0,993528.095,96684.19312,0,7,0
111111111,90909.091,0,23148,0,993592.814,0.23148,0,5,0
34482759,90909.091,0,69444,0,993592.814,0.69444,0,5,0
26086957,52631.579,0,168287037,684210.526,993592.814,1677.08333,0,1,0
16393443,17543.86,0,787731481,684210.526,993592.814,7877.31481,0,1,0
17391304,95238.095,0,9998082011,142857.143,993592.814,35007.77116,0,7,0
100000000,47619.048,0,3181415344,142857.143,993592.814,31814.15344,0,7,0
90163934,523809.524,100,9190228175,142857.143,993592.814,91892.19577,97674.4186,7,1
500000000,17543.86,0,908796296,684210.526,993592.814,9087.96296,0,1,0
86956522,35087.719,0,1550115741,684210.526,993592.814,15481.48148,0,1,0
51948052,333333.333,50,4660300926,0,0,643.90432,92307.6923,3,0
916666667,314285.714,100,9991947751,485714.286,993592.814,99720.07275,50000,7,1
37037037,57142.857,0,9974950397,485714.286,993592.814,99742.06349,0,7,0
83333333,28571.429,0,9996015212,485714.286,993592.814,99960.15212,0,7,0
20000000,17543.86,0,8529861111,684210.526,993592.814,85298.61111,0,1,0
43478261,294117.647,100,9320436508,0,993528.095,93202.05026,92682.9268,7,1
25000000,28571.429,0,9300694444,485714.286,993592.814,93006.94444,0,1,0
30769231,57142.857,0,9683680556,485714.286,993592.814,96741.89815,0,1,0
6042296,57142.857,0,9712615741,485714.286,993592.814,97114.58333,0,1,0
0,28571.429,0,9818287037,485714.286,993592.814,98182.87037,0,1,0
500000000,314285.714,50,9782986111,485714.286,993592.814,97125,83333.3333,1,1
47619048,17543.86,0,8935300926,684210.526,993592.814,89353.00926,0,1,0
40000000,17543.86,0,9447106481,684210.526,993592.814,94471.06481,0,1,0
285714286,166666.667,0,623611111,0,0,2842.9784,100000,3,0
83333333,83333.333,0,389506173,0,0,3895.06173,0,3,0
37037037,17543.86,0,4386226852,684210.526,993592.814,43862.26852,0,1,0
195652174,157894.737,50,8597685185,684210.526,993592.814,82810.18519,83333.3333,1,1
50000000,87719.298,0,7217708333,684210.526,993592.814,76.38889,0,1,0
25974026,35087.719,0,5214699074,684210.526,993592.814,52143.51852,0,1,0
90909091,32258.065,0,224487434,419354.839,993592.814,2244.87434,0,7,0
38461538,32258.065,0,4398528439,419354.839,993592.814,43985.28439,0,7,0
100000000,129032.258,50,8360383598,419354.839,993592.814,60820.93254,100000,7,1
52631579,90909.091,0,15162037,0,0,151.62037,0,5,0
90909091,55555.556,0,6836342593,0,0,68363.42593,0,3,0
200000000,55555.556,0,7534722222,0,0,75347.22222,0,3,0
50000000,55555.556,0,8666743827,0,0,86667.43827,0,3,0
66666667,55555.556,0,8870524691,0,0,88705.24691,0,3,0
51282051,133333.333,0,3356481,0,0,16.2037,75000,1,0
58823529,66666.667,0,1059606481,0,0,10596.06481,0,1,0
1000000000,333333.333,100,1183796296,0,0,339.12037,100000,1,1
47058824,285714.286,50,1570767,0,0,12.89683,93548.3871,7,1
240000000,428571.429,100,4092857143,0,0,6976.19048,75000,7,1
750000000,136363.636,0,8943402778,181818.182,993592.814,89373.84259,100000,3,0
181818182,285714.286,0,28433642,0,0,275.84877,81818.1818,3,0
40000000,23255.814,0,9519295635,581395.349,993528.095,95192.95635,0,7,0
47619048,23255.814,0,9639070767,581395.349,993528.095,96390.70767,0,7,0
166666667,47619.048,0,77160,142857.143,935345.672,0.7716,0,3,0
18518519,47619.048,0,771605,142857.143,935345.672,7.71605,0,3,0
200000000,47619.048,0,154321,142857.143,935345.672,1.54321,0,3,0
750000000,142857.143,0,7330247,142857.143,935345.672,67.90123,100000,3,0
62500000,71428.571,0,1358333333,0,0,13583.33333,0,3,0
166666667,28571.429,0,618237434,485714.286,998899.776,6182.37434,0,7,0
6802721,28571.429,0,4535333995,485714.286,998899.776,45353.33995,0,7,0
11627907,28571.429,0,3705919312,485714.286,998899.776,37059.19312,0,7,0
28571429,28571.429,0,5084176587,485714.286,998899.776,50841.76587,0,7,0
62500000,28571.429,0,6097023810,485714.286,998899.776,60970.2381,0,7,0
50000000,28571.429,0,6246875000,485714.286,998899.776,62468.75,0,7,0
83333333,31250,0,9985714286,437500,993528.095,99857.14286,0,7,0
15384615,38461.538,0,9432836543,307692.308,0,94328.36543,0,7,0
20833333,125000,0,479497,0,0,4.79497,78947.3684,7,0
20408163,375000,50,663773148,0,0,1767.36111,81250,7,1
50000000,71428.571,0,101581790,0,0,1015.8179,0,3,0
0,47619.048,0,9893094136,142857.143,935345.672,98930.94136,0,3,0
190476190,93023.256,100,9577943122,581395.349,993528.095,95269.01455,0,7,0
200000000,47619.048,0,9336420,142857.143,935345.672,93.3642,0,3,0
8695652,47619.048,0,2713117284,142857.143,935345.672,27131.17284,0,3,0
500000000,57142.857,0,7008697090,485714.286,998899.776,70085.15212,0,7,0
23255814,28571.429,0,6941121032,485714.286,998899.776,69411.21032,0,7,0
22727273,28571.429,0,8305042989,485714.286,998899.776,83050.42989,0,7,0
136363636,85714.286,50,7594295635,485714.286,998899.776,75937.83069,0,7,0
500000000,34482.759,0,2723495370,379310.345,993528.095,27234.9537,0,1,0
10416667,31250,0,9784738757,437500,0,97847.38757,0,7,0
111111111,31250,0,9786607143,437500,0,97866.07143,0,7,0
142857143,333333.333,0,988640873,0,0,9188.16138,71428.5714,7,0
93750000,500000,0,5317741402,0,0,35741.23677,92307.6923,7,0
30303030,166666.667,0,3255406746,0,0,32554.06746,90000,7,0
190476190,47058.824,100,7262086640,788235.294,993528.095,70049.27249,0,7,0
17391304,333333.333,0,6226852,0,0,1.15741,92682.9268,5,0
58823529,166666.667,0,1428240741,0,0,14282.40741,75000,5,0
28571429,166666.667,0,3912152778,0,0,39121.52778,85714.2857,5,0
13333333,166666.667,0,5247083333,0,0,52470.83333,93333.3333,5,0
200000000,166666.667,0,73572531,0,0,735.72531,66666.6667,3,0
66666667,277777.778,0,9673418210,0,0,546.2963,89189.1892,3,0
400000000,111111.111,0,696604938,0,0,6028.54938,100000,3,0
57142857,111111.111,0,2638117284,0,0,6192.12963,85714.2857,3,0
45454545,55555.556,0,1699344136,0,0,16993.44136,0,3,0
50000000,55555.556,0,7833912037,0,0,78339.12037,0,3,0
250000000,142857.143,0,1041667,0,0,10.41667,100000,1,0
13605442,285714.286,0,2199074,0,0,18.51852,81250,1,0
25641026,90909.091,0,231481,0,993592.814,2.31481,0,3,0
54054054,40816.327,0,148810,632653.061,993592.814,1.15741,0,7,0
96774194,125000,0,5665856481,250000,993592.814,550.92593,66666.6667,1,0
16393443,47619.048,0,9840933642,571428.571,0,97023.14815,0,3,0
12084592,166666.667,0,550462963,250000,993592.814,292.82407,84821.4286,1,0
31250000,41666.667,0,4444444444,250000,993592.814,44444.44444,0,1,0
28571429,50000,0,1273148,100000,0,12.73148,0,1,0
107142857,150000,0,266319444,100000,0,630.78704,71428.5714,1,0
45454545,50000,0,71990741,100000,0,719.90741,0,1,0
12084592,222222.222,100,3878086420,0,0,37515.8179,84821.4286,3,1
466666667,259259.259,100,181183862,333333.333,514607.147,1301.75265,57142.8571,7,1
62500000,37037.037,0,2106547619,333333.333,514607.147,21065.47619,0,7,0
333333333,37037.037,0,4985052910,333333.333,514607.147,49850.5291,0,7,0
90909091,166666.667,0,8225439815,0,0,82254.39815,100000,5,0
31914894,125000,0,7622222222,250000,993592.814,76215.27778,80645.1613,1,0
9803922,41666.667,0,8160532407,250000,993592.814,81605.32407,0,1,0
33333333,11764.706,0,8308068783,788235.294,993528.095,83080.68783,0,7,0
125000000,119047.619,50,8415740741,571428.571,0,84157.40741,86666.6667,3,0
181818182,142857.143,50,6191782407,357142.857,514607.147,61914.35185,100000,1,1
10204082,25000,0,655169753,550000,0,6551.69753,0,3,0
62500000,25000,0,1163811728,550000,0,11638.11728,0,3,0
62500000,45454.545,0,9978935185,181818.182,993592.814,99789.35185,0,1,0
14925373,25000,0,1158256173,550000,0,11582.56173,0,3,0
222222222,272727.273,100,8786226852,181818.182,993592.814,87820.60185,85714.2857,1,1
0,25000,0,2766010802,550000,0,27660.10802,0,3,0
43478261,35714.286,0,1835317,357142.857,993592.814,18.35317,0,7,0
153846154,71428.571,0,94890873,357142.857,993592.814,948.24735,0,7,0
8695652,58823.529,0,115741,0,0,1.15741,0,5,0
200000000,58823.529,0,1504630,0,0,15.0463,0,5,0
260869565,214285.714,0,1510201720,357142.857,993592.814,1.32275,86666.6667,7,0
40816327,50000,0,7664081790,550000,0,36674.38272,0,3,0
200000000,125000,0,7535802469,550000,0,36615.35494,100000,3,0
83333333,25000,0,5746875000,550000,0,57468.75,0,3,0
45454545,45454.545,0,875942460,590909.091,0,4624.50397,0,7,0
89552239,136363.636,50,6548098545,590909.091,0,65476.19048,88000,7,1
280000000,159090.909,100,6492460317,590909.091,0,64920.63492,94444.4444,7,1
333333333,35714.286,0,8694328704,357142.857,514607.147,86943.28704,0,1,0
500000000,80000,0,8251273148,280000,0,82510.80247,0,3,0
52631579,166666.667,0,22999339,0,0,229.99339,75000,7,0
128205128,833333.333,100,438144841,0,0,2994.87434,75000,7,1
314285714,392857.143,100,9835400132,357142.857,993592.814,98352.67857,86666.6667,7,1
9803922,43478.261,0,1157407,217391.304,935280.953,11.57407,0,1,0
16393443,80000,0,2477854938,280000,0,24777.00617,0,3,0
